Station Name,CALGARY INT'L A,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-06,2012,8,6,,30.2,,14.2,,22.2,,0,,4.2,,0,,0,,0,,,,33,,33,
2012-08-07,2012,8,7,,26.8,,15.9,,21.4,,0,,3.4,,0,T,0,,0,T,,,1,,50,
2012-08-08,2012,8,8,,28.5,,12.5,,20.5,,0,,2.5,,0,,0,,0,,,,27,,70,
2012-08-09,2012,8,9,,27.4,,12.6,,20,,0,,2,,0,,0,,0,,,,11,,37,
2012-08-10,2012,8,10,,24.4,,11.6,,18,,0,,0,,0,,0,,0,,,,36,,39,
2012-08-11,2012,8,11,,21.9,,13.1,,17.5,,0.5,,0,,0,,0,,0,,,,2,,37,
2012-08-12,2012,8,12,,23.9,,12.1,,18,,0,,0,,8,,0,,8,,,,25,,87,
2012-08-13,2012,8,13,,27.7,,10.5,,19.1,,0,,1.1,,0,,0,,0,,,,21,,35,
2012-08-14,2012,8,14,,23.1,,9.5,,16.3,,1.7,,0,,4,,0,,4,,,,33,,96,
2012-08-15,2012,8,15,,17.4,,8.4,,12.9,,5.1,,0,,0,T,0,,0,T,,,36,,50,
2012-08-16,2012,8,16,,23.8,,5.3,,14.6,,3.4,,0,,0,,0,,0,,,,,,<31,
2012-08-17,2012,8,17,,26.1,,6.4,,16.3,,1.7,,0,,0,,0,,0,,,,1,,33,
2012-08-18,2012,8,18,,28.1,,9.5,,18.8,,0,,0.8,,0,,0,,0,,,,18,,39,
2012-08-19,2012,8,19,,28.1,,9.5,,18.8,,0,,0.8,,0,T,0,,0,T,,,34,,37,
2012-08-20,2012,8,20,,29.4,,11.4,,20.4,,0,,2.4,,0,,0,,0,,,,36,,37,
2012-08-21,2012,8,21,,26.1,,13.2,,19.7,,0,,1.7,,0,,0,,0,,,,21,,43,
2012-08-22,2012,8,22,,25.1,,12.2,,18.7,,0,,0.7,,0,,0,,0,,,,32,,41,
2012-08-23,2012,8,23,,26.1,,8.2,,17.2,,0.8,,0,,0,,0,,0,,,,34,,57,
2012-08-24,2012,8,24,,16.4,,7,,11.7,,6.3,,0,,13.2,,0,,13.2,,,,33,,63,
2012-08-25,2012,8,25,,20.1,,5.8,,13,,5,,0,,0,,0,,0,,,,34,,46,
2012-08-26,2012,8,26,,23.8,,5.4,,14.6,,3.4,,0,,0,,0,,0,,,,17,,52,
2012-08-27,2012,8,27,,29.8,,7.5,,18.7,,0,,0.7,,0,,0,,0,,,,20,,44,
2012-08-28,2012,8,28,,29.7,,14.1,,21.9,,0,,3.9,,0,,0,,0,,,,20,,54,
2012-08-29,2012,8,29,,21,,10.6,,15.8,,2.2,,0,,0.2,,0,,0.2,,,,29,,48,
2012-08-30,2012,8,30,,21.8,,6.5,,14.2,,3.8,,0,,0,,0,,0,,,,19,,35,
2012-08-31,2012,8,31,,21.4,,5.2,,13.3,,4.7,,0,,0,,0,,0,,,,33,,43,
2012-09-01,2012,9,1,,18.5,,8.8,,13.7,,4.3,,0,,0.8,,0,,0.8,,,,27,,59,
2012-09-02,2012,9,2,,,,,,,,,,,,,,,,,,,,,,,
2012-09-03,2012,9,3,,22,,8.3,,15.2,,2.8,,0,,0,T,0,,0,T,,,27,,57,
2012-09-04,2012,9,4,,19.6,,6.7,,13.2,,4.8,,0,,0.8,,0,,0.8,,,,33,,56,
2012-09-05,2012,9,5,,14,,5.2,,9.6,,8.4,,0,,0,T,0,,0,T,,,33,,52,
2012-09-06,2012,9,6,,19.4,,5,,12.2,,5.8,,0,,0,T,0,,0,T,,,21,,41,
2012-09-07,2012,9,7,,25.4,,6.3,,15.9,,2.1,,0,,0,,0,,0,,,,,,<31,
2012-09-08,2012,9,8,,26.9,,8.6,,17.8,,0.2,,0,,0,,0,,0,,,,26,,37,
2012-09-09,2012,9,9,,,,,,,,,,,,,,,,,,,,,,,
2012-09-10,2012,9,10,,,,,,,,,,,,,,,,,,,,,,,
2012-09-11,2012,9,11,,,,,,,,,,,,,,,,,,,,,,,
2012-09-12,2012,9,12,,18.8,,1.2,,10,,8,,0,,0,,0,,0,,,,27,,50,
2012-09-13,2012,9,13,,25,,9.2,,17.1,,0.9,,0,,0,,0,,0,,,,20,,39,
2012-09-14,2012,9,14,,27.7,,7.2,,17.5,,0.5,,0,,0,,0,,0,,,,28,,52,
2012-09-15,2012,9,15,,19.9,,5.6,,12.8,,5.2,,0,,0,,0,,0,,,,18,,39,
2012-09-16,2012,9,16,,17.1,,3.8,,10.5,,7.5,,0,,0,,0,,0,,,,19,,35,
2012-09-17,2012,9,17,,24.9,,4.2,,14.6,,3.4,,0,,0,,0,,0,,,,34,,35,
2012-09-18,2012,9,18,,27,,7.2,,17.1,,0.9,,0,,0,,0,,0,,,,2,,52,
2012-09-19,2012,9,19,,24.1,,4,,14.1,,3.9,,0,,0,,0,,0,,,,19,,33,
2012-09-20,2012,9,20,,26.1,,6.3,,16.2,,1.8,,0,,0,,0,,0,,,,35,,33,
2012-09-21,2012,9,21,,25.6,,5.2,,15.4,,2.6,,0,,0,,0,,0,,,,19,,32,
2012-09-22,2012,9,22,,26.1,,6.8,,16.5,,1.5,,0,,0,,0,,0,,,,18,,32,
2012-09-23,2012,9,23,,24.5,,6.3,,15.4,,2.6,,0,,0,,0,,0,,,,,,<31,
2012-09-24,2012,9,24,,25.2,,6.2,,15.7,,2.3,,0,,0,,0,,0,,,,,,<31,
2012-09-25,2012,9,25,,18.4,,6.4,,12.4,,5.6,,0,,0.6,,0,,0.6,,,,34,,56,
2012-09-26,2012,9,26,,17.3,,8.5,,12.9,,5.1,,0,,2,,0,,2,,,,30,,33,
2012-09-27,2012,9,27,,21.6,,3.8,,12.7,,5.3,,0,,0,,0,,0,,,,19,,37,
2012-09-28,2012,9,28,,26.6,,6.7,,16.7,,1.3,,0,,0,,0,,0,,,,27,,33,
2012-09-29,2012,9,29,,21.2,,8.5,,14.9,,3.1,,0,,0,,0,,0,,,,34,,44,
2012-09-30,2012,9,30,,16.6,,4.7,,10.7,,7.3,,0,,0,,0,,0,,,,35,,37,
2012-10-01,2012,10,1,,24.1,,5.3,,14.7,,3.3,,0,,0.4,,0,,0.4,,,,36,,67,
2012-10-02,2012,10,2,,7.6,E,3.5,E,5.6,E,12.4,E,0,E,,M,,M,11.8,E,,,,M,,M
2012-10-03,2012,10,3,,5,,-0.9,,2.1,,15.9,,0,,3,,0,,3,,,,33,,52,
2012-10-04,2012,10,4,,,,,,,,,,,,,,,,,,,,,,,
2012-10-05,2012,10,5,,7.5,,-1.4,,3.1,,14.9,,0,,0,,0,,0,,,,18,,32,
2012-10-06,2012,10,6,,14.7,,2.2,,8.5,,9.5,,0,,0,,0,,0,,,,33,,63,
2012-10-07,2012,10,7,,19.5,,1.9,,10.7,,7.3,,0,,0,T,0,,0,T,,,32,,70,
2012-10-08,2012,10,8,,10.8,,3,,6.9,,11.1,,0,,1,,0,,1,,,,34,,54,
2012-10-09,2012,10,9,,,,,,,,,,,,,,,,,,,,,,,
2012-10-10,2012,10,10,,,,,,,,,,,,,,,,,,,,,,,
2012-10-11,2012,10,11,,,,,,,,,,,,,,,,,,,,,,,
2012-10-12,2012,10,12,,17.7,,1.2,,9.5,,8.5,,0,,0,,0,,0,,,,27,,61,
2012-10-13,2012,10,13,,,,,,,,,,,,,,,,,,,,,,,
2012-10-14,2012,10,14,,18.2,,4.7,,11.5,,6.5,,0,,0,,0,,0,,,,26,,54,
2012-10-15,2012,10,15,,19.1,,6.6,,12.9,,5.1,,0,,0,,0,,0,,,,27,,39,
2012-10-16,2012,10,16,,12,,0.2,,6.1,,11.9,,0,,4.4,,0,,4.4,,,,33,,87,
2012-10-17,2012,10,17,,9.6,,-2.2,,3.7,,14.3,,0,,0,,0,,0,,,,29,,63,
2012-10-18,2012,10,18,,15.3,,-3.7,,5.8,,12.2,,0,,0,,0,,0,,,,27,,37,
2012-10-19,2012,10,19,,17.1,,2,,9.6,,8.4,,0,,0,T,0,,0,T,,,26,,78,
2012-10-20,2012,10,20,,9.3,,-3.7,,2.8,,15.2,,0,,4.4,,11,,10.8,,4,,33,,48,
2012-10-21,2012,10,21,,-3.4,,-5.5,,-4.5,,22.5,,0,,0,,0.2,,0.2,,3,,35,,33,
2012-10-22,2012,10,22,,-4,,-5.8,,-4.9,,22.9,,0,,0,,3.2,,3.2,,6,,,,<31,
2012-10-23,2012,10,23,,-5.7,,-7.5,,-6.6,,24.6,,0,,0.2,,7.4,,7.4,,14,,33,,46,
2012-10-24,2012,10,24,,-4.8,,-8.1,,-6.5,,24.5,,0,,0,,0,T,0,T,12,,33,,39,
2012-10-25,2012,10,25,,-4.2,,-6.3,,-5.3,,23.3,,0,,1.5,,0.5,,2,,8,,29,,32,
2012-10-26,2012,10,26,,-6,,-7.4,,-6.7,,24.7,,0,,1,,0.6,,1.6,,8,,18,,35,
2012-10-27,2012,10,27,,-6.4,,-8.6,,-7.5,,25.5,,0,,0,,1,,1,,9,,18,,33,
2012-10-28,2012,10,28,,5.4,,-6.4,,-0.5,,18.5,,0,,0,,0.2,,0.2,,8,,34,,48,
2012-10-29,2012,10,29,,-1.3,,-4.9,,-3.1,,21.1,,0,,1.2,,0.4,,1.4,,4,,,,<31,
2012-10-30,2012,10,30,,4.3,,-6,,-0.9,,18.9,,0,,0,,0.2,,0,T,3,,2,,52,
2012-10-31,2012,10,31,,-3.8,,-7.1,,-5.5,,23.5,,0,,0,,0.8,,0.8,,2,,,,<31,
2012-11-01,2012,11,1,,-1.3,,-3.8,,-2.6,,20.6,,0,,0,,0.2,,0.2,,3,,,,<31,
2012-11-02,2012,11,2,,-0.2,,-2.3,,-1.3,,19.3,,0,,0,,0,,0,,4,,19,,33,
2012-11-03,2012,11,3,,6.3,,-1.7,,2.3,,15.7,,0,,0,,0,,0,,4,,35,,44,
2012-11-04,2012,11,4,,6.5,,-2.9,,1.8,,16.2,,0,,0,,0,,0,,3,,33,,39,
2012-11-05,2012,11,5,,11.1,,-1.9,,4.6,,13.4,,0,,0,,0,,0,,2,,35,,57,
2012-11-06,2012,11,6,,,,,,,,,,,,,,,,,,,,,,,
2012-11-07,2012,11,7,,1.7,,-4.4,,-1.4,,19.4,,0,,0,,0.2,,0.2,,0,T,33,,72,
2012-11-08,2012,11,8,,,,,,,,,,,,,,,,,,,,,,,
2012-11-09,2012,11,9,,,,,,,,,,,,,,,,,,,,,,,
2012-11-10,2012,11,10,,,,,,,,,,,,,,,,,,,,,,,
2012-11-11,2012,11,11,,,,,,,,,,,,,,,,,,,,,,,
2012-11-12,2012,11,12,,4.2,,-4.2,,0,,18,,0,,0,,0,,0,,8,,27,,63,
2012-11-13,2012,11,13,,4.6,,-1.5,,1.6,,16.4,,0,,0,,0,,0,,4,,27,,56,
2012-11-14,2012,11,14,,6.1,,-4.5,,0.8,,17.2,,0,,0,,0,,0,,1,,26,,57,
2012-11-15,2012,11,15,,6.2,,-4.6,,0.8,,17.2,,0,,0,,0,,0,,1,,27,,44,
2012-11-16,2012,11,16,,6.5,,-4.8,,0.9,,17.1,,0,,0,,0,,0,,1,,27,,65,
2012-11-17,2012,11,17,,6.9,,-3.9,,1.5,,16.5,,0,,0,,0,,0,,1,,20,,44,
2012-11-18,2012,11,18,,7,,-0.7,,3.2,,14.8,,0,,0,,0,,0,,,,27,,72,
2012-11-19,2012,11,19,,,,,,,,,,,,,,,,,,,,,,,
2012-11-20,2012,11,20,,,,,,,,,,,,,,,,,,,,,,,
2012-11-21,2012,11,21,,-11.3,,-13.7,,-12.5,,30.5,,0,,0,,8,,3,,3,,,,<31,
2012-11-22,2012,11,22,,,,,,,,,,,,,,,,,,,,,,,
2012-11-23,2012,11,23,,6.4,,-10.1,,-1.9,,19.9,,0,,0,,0,,0,,7,,33,,33,
2012-11-24,2012,11,24,,1.8,,-8.6,,-3.4,,21.4,,0,,0,,0,,0,,5,,35,,48,
2012-11-25,2012,11,25,,0.6,,-8.8,,-4.1,,22.1,,0,,0,,0,,0,,4,,27,,35,
2012-11-26,2012,11,26,,-0.8,,-9.9,,-5.4,,23.4,,0,,0,,0,,0,,3,,27,,37,
2012-11-27,2012,11,27,,-1.4,,-11.7,,-6.6,,24.6,,0,,,M,0,,,M,3,,,,<31,
2012-11-28,2012,11,28,,-0.4,,-13.1,,-6.8,,24.8,,0,,0.6,,0.8,,0.8,,2,,35,,39,
2012-11-29,2012,11,29,,-10.6,,-14.2,,-12.4,,30.4,,0,,0,,6.2,,1,,3,,,,<31,
2012-11-30,2012,11,30,,-8.2,,-14.4,,-11.3,,29.3,,0,,0,,4,,1,,7,,35,,43,
2012-12-01,2012,12,1,,-8.8,,-14.8,,-11.8,,29.8,,0,,0,,4.8,,0.6,,11,,,,<31,
2012-12-02,2012,12,2,,-11.6,,-14.4,,-13,,31,,0,,0,,3.6,,3.4,,12,,,,<31,
2012-12-03,2012,12,3,,0.6,,-18.3,,-8.9,,26.9,,0,,0,,0,,0,,15,,21,,32,
2012-12-04,2012,12,4,,7.2,,-10.4,,-1.6,,19.6,,0,,0,,0,,0,,12,,17,,52,
2012-12-05,2012,12,5,,4.4,,-6.1,,-0.9,,18.9,,0,,0.5,,0,,0.5,,8,,27,,59,
2012-12-06,2012,12,6,,-0.4,,-10.1,,-5.3,,23.3,,0,,0,,0,,0,,8,,,,<31,
2012-12-07,2012,12,7,,-4.2,,-16.6,,-10.4,,28.4,,0,,0,,0,,0,,3,,35,,39,
2012-12-08,2012,12,8,,-10.8,,-18.7,,-14.8,,32.8,,0,,0,T,0,,0,T,7,,33,,50,
2012-12-09,2012,12,9,,-1.5,,-20.3,,-10.9,,28.9,,0,,0,,0,,0,,7,,26,,72,
2012-12-10,2012,12,10,,-0.3,,-7,,-3.7,,21.7,,0,,0,,0,,0,,6,,26,,74,
2012-12-11,2012,12,11,,3.8,,-7.7,,-2,,20,,0,,0,,0,,0,,3,,27,,59,
2012-12-12,2012,12,12,,,,,,,,,,,,,,,,,,,,,,,
2012-12-13,2012,12,13,,2.6,,-16,,-6.7,,24.7,,0,,0,T,0,,0,T,4,,27,,65,
2012-12-14,2012,12,14,,1.6,,-11.7,,-5.1,,23.1,,0,,0,,0,,0,,4,,29,,67,
2012-12-15,2012,12,15,,-5,,-15.1,,-10.1,,28.1,,0,,0,,0,,0,,4,,,,<31,
2012-12-16,2012,12,16,,0.4,,-8.9,,-4.3,,22.3,,0,,0,,0,,0,,3,,27,,52,
2012-12-17,2012,12,17,,-4.7,,-12.2,,-8.5,,26.5,,0,,1,,0,T,1,,1,,34,,44,
2012-12-18,2012,12,18,,-5.8,,-16.7,,-11.3,,29.3,,0,,0,,0,T,0,T,1,,34,,46,
2012-12-19,2012,12,19,,-4.1,,-17.3,,-10.7,,28.7,,0,,0,,0,,0,,1,,,,<31,
2012-12-20,2012,12,20,,0.5,,-14.3,,-6.9,,24.9,,0,,0,,0,,0,,1,,35,,33,
2012-12-21,2012,12,21,,-14.2,,-18.5,,-16.4,,34.4,,0,,0,,0,,0,,1,,34,,37,
2012-12-22,2012,12,22,,-18.5,,-21.8,,-20.2,,38.2,,0,,0,,6.2,,5.4,,2,,,,<31,
2012-12-23,2012,12,23,,-18.9,,-24.7,,-21.8,,39.8,,0,,0,,0.2,,0.2,,7,,,,<31,
2012-12-24,2012,12,24,,-20.2,,-25.6,,-22.9,,40.9,,0,,,M,0.8,,0.7,,6,,,,<31,
2012-12-25,2012,12,25,,,,,,,,,,,,,,,,,,,,,,,
2012-12-26,2012,12,26,,,,,,,,,,,,,,,,,,,,,,,
2012-12-27,2012,12,27,,-14.8,,-24.8,,-19.8,,37.8,,0,,0,T,0,,0,T,6,,,,<31,
2012-12-28,2012,12,28,,0.8,,-19.7,,-9.5,,27.5,,0,,0,,0,,0,,,,27,,46,
2012-12-29,2012,12,29,,-0.9,,-5.9,,-3.4,,21.4,,0,,0,,0,T,0,T,5,,28,,44,
2012-12-30,2012,12,30,,-3.4,,-14.1,,-8.8,,26.8,,0,,0,,0,,0,,5,,,,<31,
2012-12-31,2012,12,31,,1.5,,-8.8,,-3.7,,21.7,,0,,0,,0,,0,,4,,29,,33,
