2016-08-15,2016,8,15,,24.5,,10.5,,17.5,,0.5,,0,,0,T,0,,0,T,,,33,,48,
2016-08-16,2016,8,16,,27.4,,12.2,,19.8,,0,,1.8,,0,,0,,0,,,,2,,52,
2016-08-17,2016,8,17,,20.5,,14,,17.3,,0.7,,0,,,M,,M,,M,,,,,<31,
2016-08-18,2016,8,18,,17.9,,11.1,,14.5,,3.5,,0,,0.4,,0,,0.4,,,,1,,56,
2016-08-19,2016,8,19,,21.3,,7,,14.2,,3.8,,0,,0,,0,,0,,,,14,,37,
2016-08-20,2016,8,20,,25.2,,9,,17.1,,0.9,,0,,0,,0,,0,,,,13,,32,
2016-08-21,2016,8,21,,27.3,,12.4,,19.9,,0,,1.9,,0,,0,,0,,,,9,,37,
2016-08-22,2016,8,22,,18.3,,9.1,,13.7,,4.3,,0,,4.2,,0,,4.2,,,,33,,83,
2016-08-23,2016,8,23,,16.4,,9.6,,13,,5,,0,,0,T,0,,0,T,,,32,,87,
2016-08-24,2016,8,24,,19.5,,7.6,,13.6,,4.4,,0,,0,,0,,0,,,,1,,35,
2016-08-25,2016,8,25,,18.7,,9.5,,14.1,,3.9,,0,,2,,0,,2,,,,34,,65,
2016-08-26,2016,8,26,,20.5,,6.9,,13.7,,4.3,,0,,0,T,0,,0,T,,,16,,35,
2016-08-27,2016,8,27,,24.1,,11.1,,17.6,,0.4,,0,,1.6,,0,,1.6,,,,33,,63,
2016-08-28,2016,8,28,,14.1,,7.1,,10.6,,7.4,,0,,0,T,0,,0,T,,,33,,46,
2016-08-29,2016,8,29,,23.6,E,7.8,E,15.7,E,2.3,E,0,E,,M,,M,0,E,,,,M,,M
2016-08-30,2016,8,30,,26.3,,9.5,,17.9,,0.1,,0,,0,,0,,0,,,,13,,44,
2016-08-31,2016,8,31,,27,,11.6,,19.3,,0,,1.3,,0,T,0,,0,T,,,18,,82,
2016-09-01,2016,9,1,,25.7,,12,,18.9,,0,,0.9,,0,,0,,0,,,,6,,44,
2016-09-02,2016,9,2,,14.8,,6.4,,10.6,,7.4,,0,,3,,0,,3,,,,33,,46,
2016-09-03,2016,9,3,,18.3,,3.9,,11.1,,6.9,,0,,0,T,0,,0,T,,,31,,46,
2016-09-04,2016,9,4,,11.5,,5.1,,8.3,,9.7,,0,,0.2,,0,,0.2,,,,11,,41,
2016-09-05,2016,9,5,,17.6,,3.2,,10.4,,7.6,,0,,4,,0,,4,,,,21,,52,
2016-09-06,2016,9,6,,15.7,,2.6,,9.2,,8.8,,0,,0.2,,0,,0.2,,,,33,,43,
2016-09-07,2016,9,7,,19.6,,2.4,,11,,7,,0,,0,,0,,0,,,,28,,35,
2016-09-08,2016,9,8,,15.1,,7.9,,11.5,,6.5,,0,,3.3,,0,,3.3,,,,31,,56,
2016-09-09,2016,9,9,,18.6,,4.3,,11.5,,6.5,,0,,0,,0,,0,,,,33,,35,
2016-09-10,2016,9,10,,22.2,,8.6,,15.4,,2.6,,0,,0,,0,,0,,,,27,,54,
2016-09-11,2016,9,11,,9.9,,3.9,,6.9,,11.1,,0,,10.2,,0,,10.2,,,,1,,59,
2016-09-12,2016,9,12,,12.2,,1.8,,7,,11,,0,,0.2,,0,,0.2,,,,34,,35,
2016-09-13,2016,9,13,,19.1,,0.5,,9.8,,8.2,,0,,0,,0,,0,,,,17,,32,
2016-09-14,2016,9,14,,22.9,,5.2,,14.1,,3.9,,0,,0,,0,,0,,,,,,<31,
2016-09-15,2016,9,15,,22.7,,6.9,,14.8,,3.2,,0,,0,,0,,0,,,,,,<31,
2016-09-16,2016,9,16,,23.9,,6.1,,15,,3,,0,,0,,0,,0,,,,,,<31,
2016-09-17,2016,9,17,,20.5,,10.5,,15.5,,2.5,,0,,0,,0,,0,,,,28,,43,
2016-09-18,2016,9,18,,18.2,,5.4,,11.8,,6.2,,0,,0,,0,,0,,,,28,,46,
2016-09-19,2016,9,19,,16.5,,1.7,,9.1,,8.9,,0,,0,,0,,0,,,,29,,33,
2016-09-20,2016,9,20,,6.9,,4.2,,5.6,,12.4,,0,,0.9,,0,,0.9,,,,35,,33,
2016-09-21,2016,9,21,,12.7,,2.8,,7.8,,10.2,,0,,0,,0,,0,,,,,,<31,
2016-09-22,2016,9,22,,9.9,,3.8,,6.9,,11.1,,0,,2.9,,0,,2.9,,,,11,,32,
2016-09-23,2016,9,23,,16.9,,6.5,,11.7,,6.3,,0,,0.2,,0,,0.2,,,,14,,32,
2016-09-24,2016,9,24,,15.5,,5.1,,10.3,,7.7,,0,,0.2,,0,,0.2,,,,35,,48,
2016-09-25,2016,9,25,,19.6,,1.6,,10.6,,7.4,,0,,0,,0,,0,,,,29,,52,
2016-09-26,2016,9,26,,23.6,,7.1,,15.4,,2.6,,0,,0,,0,,0,,,,,,<31,
2016-09-27,2016,9,27,,19.7,,8.8,,14.3,,3.7,,0,,0,,0,,0,,,,36,,67,
2016-09-28,2016,9,28,,12.8,,7,,9.9,,8.1,,0,,0,,0,,0,,,,15,,44,
2016-09-29,2016,9,29,,15.9,,2.6,,9.3,,8.7,,0,,0,,0,,0,,,,,,<31,
2016-09-30,2016,9,30,,16.9,,4.4,,10.7,,7.3,,0,,0,T,0,,0,T,,,35,,39,
2016-10-01,2016,10,1,,11.4,,5.8,,8.6,,9.4,,0,,5.4,,0,,5.4,,,,35,,32,
2016-10-02,2016,10,2,,14.2,,0.9,,7.6,,10.4,,0,,0,,0,,0,,,,18,,33,
2016-10-03,2016,10,3,,13.8,,-0.3,,6.8,,11.2,,0,,0,,0,,0,,,,,,<31,
2016-10-04,2016,10,4,,11.4,,-0.6,,5.4,,12.6,,0,,0,,0,,0,,,,5,,43,
2016-10-05,2016,10,5,,4.2,,-0.7,,1.8,,16.2,,0,,0,,0,,0,,,,2,,33,
2016-10-06,2016,10,6,,5.7,,-3.2,,1.3,,16.7,,0,,0,,0,,0,,,,,,<31,
2016-10-07,2016,10,7,,0.2,,-2.4,,-1.1,,19.1,,0,,0.2,,4,,3.8,,3,,15,,44,
2016-10-08,2016,10,8,,2.2,,-2.3,,-0.1,,18.1,,0,,0.4,,0,,0.4,,3,,15,,32,
2016-10-09,2016,10,9,,2.1,,-1.1,,0.5,,17.5,,0,,2.8,,0,,2.8,,0,T,34,,54,
2016-10-10,2016,10,10,,-0.2,,-3.3,,-1.8,,19.8,,0,,0,,4.4,,3.2,,,,,,<31,
2016-10-11,2016,10,11,,3.1,,-4.2,,-0.6,,18.6,,0,,0,,0.2,,0.2,,1,,,,<31,
2016-10-12,2016,10,12,,10.3,,-5.2,,2.6,,15.4,,0,,0,,0,,0,,,,,,<31,
2016-10-13,2016,10,13,,11.4,,-4.8,,3.3,,14.7,,0,,0,,0,,0,,,,,,<31,
2016-10-14,2016,10,14,,6.5,,-2.2,,2.2,,15.8,,0,,3,,0,,3,,,,32,,33,
2016-10-15,2016,10,15,,5.8,,-3,,1.4,,16.6,,0,,1,,0,,1,,,,,,<31,
2016-10-16,2016,10,16,,14.6,,-0.8,,6.9,,11.1,,0,,,M,0,,,M,,,30,,54,
2016-10-17,2016,10,17,,5.9,,-4.4,,0.8,,17.2,,0,,0,,1,,1,,,,,,<31,
2016-10-18,2016,10,18,,2.6,,-0.4,,1.1,,16.9,,0,,0.2,,0,,0.2,,0,T,,,<31,
2016-10-19,2016,10,19,,13.4,,-1.2,,6.1,,11.9,,0,,0,,0,,0,,,,29,,39,
2016-10-20,2016,10,20,,13.7,,-2.8,,5.5,,12.5,,0,,0,,0,,0,,,,30,,46,
2016-10-21,2016,10,21,,12.1,,-1.3,,5.4,,12.6,,0,,0,,0,,0,,,,27,,30,
2016-10-22,2016,10,22,,12.5,,-1.4,,5.6,,12.4,,0,,0,,0,,0,,,,25,,37,
2016-10-23,2016,10,23,,10.6,,-5.1,,2.8,,15.2,,0,,0,,0,,0,,,,,,<31,
2016-10-24,2016,10,24,,4.4,,-0.6,,1.9,,16.1,,0,,0,,0,,0,,,,,,<31,
2016-10-25,2016,10,25,,14,,-3,,5.5,,12.5,,0,,0,,0,,0,,,,25,,35,
2016-10-26,2016,10,26,,10,,-4.8,,2.6,,15.4,,0,,0,,0,,0,,,,,,<31,
2016-10-27,2016,10,27,,15.2,,-1.1,,7.1,,10.9,,0,,0.2,,0,,0.2,,,,29,,50,
2016-10-28,2016,10,28,,3.8,,0.2,,2,,16,,0,,2.8,,3.4,,6.2,,0,T,,,<31,
2016-10-29,2016,10,29,,4.1,,0.6,,2.4,,15.6,,0,,0,,0,,0,,,,,,<31,
2016-10-30,2016,10,30,,12.4,,-1.3,,5.6,,12.4,,0,,0,,0,,0,,,,28,,43,
2016-10-31,2016,10,31,,5.2,,-1.5,,1.9,,16.1,,0,,0.2,,0,,0.2,,,,,,<31,
2016-11-01,2016,11,1,,8.1,,-1.5,,3.3,,14.7,,0,,0,T,0,,0,T,,,34,,33,
2016-11-02,2016,11,2,,11.8,,-1.2,,5.3,,12.7,,0,,0,,0,,0,,,,,,<31,
2016-11-03,2016,11,3,,18.4,,0.3,,9.4,,8.6,,0,,0,,0,,0,,,,30,,41,
2016-11-04,2016,11,4,,18.5,,-2.2,,8.2,,9.8,,0,,0,,0,,0,,,,,,<31,
2016-11-05,2016,11,5,,20,,-1.6,,9.2,,8.8,,0,,0,,0,,0,,,,18,,41,
2016-11-06,2016,11,6,,10.2,,0.5,,5.4,,12.6,,0,,0,,0,,0,,,,35,,44,
2016-11-07,2016,11,7,,12.1,,-3.4,,4.4,,13.6,,0,,0,,0,,0,,,,,,<31,
2016-11-08,2016,11,8,,21.8,,6.3,,14.1,,3.9,,0,,0,,0,,0,,,,26,,54,
2016-11-09,2016,11,9,,20.6,,2.8,,11.7,,6.3,,0,,0,,0,,0,,,,1,,57,
2016-11-10,2016,11,10,,12.7,,-1.9,,5.4,,12.6,,0,,0,,0,,0,,,,17,,54,
2016-11-11,2016,11,11,,13.8,,-0.1,,6.9,,11.1,,0,,0,,0,,0,,,,,,<31,
2016-11-12,2016,11,12,,15.7,,2.2,,9,,9,,0,,0,,0,,0,,,,28,,46,
2016-11-13,2016,11,13,,14.6,,-2.4,,6.1,,11.9,,0,,0,,0,,0,,,,28,,37,
2016-11-14,2016,11,14,,10.9,,-0.8,,5.1,,12.9,,0,,0,,0,,0,,,,26,,43,
2016-11-15,2016,11,15,,2.8,,-4.8,,-1,,19,,0,,0.4,,1.6,,1.8,,,,20,,33,
2016-11-16,2016,11,16,,0.1,,-4.2,,-2.1,,20.1,,0,,0,,0,T,0,T,0,T,33,,37,
2016-11-17,2016,11,17,,-2,,-4.8,,-3.4,,21.4,,0,,0,,0.7,,0.7,,1,,,,<31,
2016-11-18,2016,11,18,,-2.6,,-5,,-3.8,,21.8,,0,,0,,0,,0,,0,T,,,<31,
2016-11-19,2016,11,19,,-0.3,,-5.1,,-2.7,,20.7,,0,,0,,0,,0,,0,T,16,,32,
2016-11-20,2016,11,20,,5.1,,-7.8,,-1.4,,19.4,,0,,0,,0,,0,,,,,,<31,
2016-11-21,2016,11,21,,10,,-3,,3.5,,14.5,,0,,0,,0,,0,,,,28,,39,
2016-11-22,2016,11,22,,1.7,,-8.3,,-3.3,,21.3,,0,,0,,0,T,0,T,,,,,<31,
2016-11-23,2016,11,23,,4.1,,-11.1,,-3.5,,21.5,,0,,0,,0,T,0,T,,,,,<31,
2016-11-24,2016,11,24,,7.8,,-5.7,,1.1,,16.9,,0,,0,,0,,0,,,,18,,37,
2016-11-25,2016,11,25,,9.4,,-4.3,,2.6,,15.4,,0,,0,,0,,0,,,,27,,59,
2016-11-26,2016,11,26,,9.3,,-7.4,,1,,17,,0,,0,,0,,0,,,,16,,48,
2016-11-27,2016,11,27,,7.6,,-7.7,,-0.1,,18.1,,0,,0,,0,,0,,,,4,,43,
2016-11-28,2016,11,28,,2.2,,-4.1,,-1,,19,,0,,0,,0,T,0,T,0,T,34,,32,
2016-11-29,2016,11,29,,2.4,,-7.4,,-2.5,,20.5,,0,,0,,0,,0,,,,,,<31,
2016-11-30,2016,11,30,,-4.9,,-11.9,,-8.4,,26.4,,0,,0,,0.6,,0.2,,1,,,,<31,
2016-12-01,2016,12,1,,0.4,,-5,,-2.3,,20.3,,0,,0,,2.2,,1.6,,2,,34,,39,
2016-12-02,2016,12,2,,4.6,,-10,,-2.7,,20.7,,0,,0,,0,,0,,3,,27,,52,
2016-12-03,2016,12,3,,5.2,,-4.9,,0.2,,17.8,,0,,0,,0,,0,,,,27,,46,
2016-12-04,2016,12,4,,-2.7,,-11.1,,-6.9,,24.9,,0,,0,,6,,4,,0,T,35,,48,
2016-12-05,2016,12,5,,-10.7,,-19.2,,-15,,33,,0,,0,,0,,0,,3,,34,,46,
2016-12-06,2016,12,6,,-18.2,,-21.4,,-19.8,,37.8,,0,,0,,0,T,0,T,3,,35,,48,
2016-12-07,2016,12,7,,-18.6,,-25,,-21.8,,39.8,,0,,0,,0,,0,,3,,34,,33,
2016-12-08,2016,12,8,,-19.8,,-26.7,,-23.3,,41.3,,0,,0,,0,T,0,T,3,,,,<31,
2016-12-09,2016,12,9,,-20.2,,-24.4,,-22.3,,40.3,,0,,0,,0.4,,0.4,,3,,16,,30,
2016-12-10,2016,12,10,,,M,-23.6,E,,M,,M,,M,,M,,,,M,3,,,M,,M
2016-12-11,2016,12,11,,-15.6,,-23.7,,-19.7,,37.7,,0,,0,,0.2,,0.2,,3,,35,,33,
2016-12-12,2016,12,12,,-9.6,,-19.1,,-14.4,,32.4,,0,,0,,0,,0,,3,,31,,37,
2016-12-13,2016,12,13,,-8.7,,-21.4,,-15.1,,33.1,,0,,0,,0,,0,,3,,32,,46,
2016-12-14,2016,12,14,,-9.1,,-20.4,,-14.8,,32.8,,0,,0,,0,,0,,3,,,,<31,
2016-12-15,2016,12,15,,-15.7,,-20.5,,-18.1,,36.1,,0,,0,,0.5,,0.4,,3,,,,<31,
2016-12-16,2016,12,16,,-17.1,,-25.7,,-21.4,,39.4,,0,,0,,0,T,0,T,3,,,,<31,
2016-12-17,2016,12,17,,-6.9,,-23.1,,-15,,33,,0,,0,,0,,0,,3,,28,,50,
2016-12-18,2016,12,18,,1.1,,-8.2,,-3.6,,21.6,,0,,0,,0,,0,,2,,29,,74,
2016-12-19,2016,12,19,,2,,-2.4,,-0.2,,18.2,,0,,0,,0,,0,,2,,28,,87,
2016-12-20,2016,12,20,,3.7,,-3.8,,-0.1,,18.1,,0,,0,,0,,0,,2,,28,,63,
2016-12-21,2016,12,21,,5,,-7.3,,-1.2,,19.2,,0,,0,,0,,0,,1,,29,,56,
2016-12-22,2016,12,22,,7.3,,-3.6,,1.9,,16.1,,0,,0,,0,,0,,0,T,26,,59,
2016-12-23,2016,12,23,,-2.3,,-11.1,,-6.7,,24.7,,0,,0,,8.2,,7.8,,0,T,11,,33,
2016-12-24,2016,12,24,,-7.3,,-15.7,,-11.5,,29.5,,0,,0,,5.6,,5.6,,10,,,,<31,
2016-12-25,2016,12,25,,-14.6,,-22.4,,-18.5,,36.5,,0,,0,,0.2,,0.2,,16,,33,,30,
2016-12-26,2016,12,26,,-1.8,,-22.8,,-12.3,,30.3,,0,,0,,0,T,0,T,16,,27,,37,
2016-12-27,2016,12,27,,1.1,,-6.5,,-2.7,,20.7,,0,,0,,0,,0,,15,,27,,69,
2016-12-28,2016,12,28,,0.9,,-5.6,,-2.4,,20.4,,0,,0,,0,,0,,15,,29,,69,
2016-12-29,2016,12,29,,-1,,-11.3,,-6.2,,24.2,,0,,0,,0,,0,,10,,27,,44,
2016-12-30,2016,12,30,,-1.1,,-10,,-5.6,,23.6,,0,,0,,0,,0,,10,,29,,41,
2016-12-31,2016,12,31,,-3.5,,-12.5,,-8,,26,,0,,0.2,,2.8,,2.2,,10,,,,<31,
